Faculty Directory Homepage,FacultyPage,Label
https://www.ohio.edu/engineering/eecs/people/faculty,1,FacultyDirectoryPage
https://lassonde.yorku.ca/faculty-directory,1,FacultyDirectoryPage
https://seas.yale.edu/departments/mechanical-engineering-and-materials-science/faculty,1,FacultyDirectoryPage
https://www.lboro.ac.uk/departments/compsci/staff/,1,FacultyDirectoryPage
https://physics.berkeley.edu/research/particle-physics,1,FacultyDirectoryPage
https://www.cs.gsu.edu/role/faculty/,1,FacultyDirectoryPage
http://physics.ucdavis.edu/people/faculty,1,FacultyDirectoryPage
https://www.anderson.ucla.edu/faculty-and-research/faculty-directory,1,FacultyDirectoryPage
https://www.orie.cornell.edu/orie/faculty-directory,1,FacultyDirectoryPage
https://www.bme.utah.edu/department-directory/#filter-Faculty,1,FacultyDirectoryPage
https://hsdm.harvard.edu/people/people-role/faculty-full-time,1,FacultyDirectoryPage
https://science.ontariotechu.ca/graduate/computer-science/people.php,1,FacultyDirectoryPage
https://www.stthomas.edu/gradsoftware/about/faculty/,1,FacultyDirectoryPage
https://ece.engineering.uiowa.edu/people,1,FacultyDirectoryPage
https://agriculture.uq.edu.au/team/academic,1,FacultyDirectoryPage
https://math.gatech.edu/people?field_job_type_tid=11,1,FacultyDirectoryPage
https://www.chicagobooth.edu/faculty/emeriti,1,FacultyDirectoryPage
https://www.colorado.edu/aerospace/people,1,FacultyDirectoryPage
https://www.iwu.edu/biology/faculty/,1,FacultyDirectoryPage
https://www.newhaven.edu/engineering/faculty.php,1,FacultyDirectoryPage
https://ise.washington.edu/facultyfinder,1,FacultyDirectoryPage
https://uwaterloo.ca/chemical-engineering/about/people/group/36,1,FacultyDirectoryPage
https://cs.korea.edu/cs_en/about/professor.do,1,FacultyDirectoryPage
https://uwm.edu/engineering/classification/faculty/computer-science/,1,FacultyDirectoryPage
https://chemistry.berkeley.edu/faculty/chem,1,FacultyDirectoryPage
https://www.math.txstate.edu/about/people/faculty.html,1,FacultyDirectoryPage
https://mae.osu.edu/directory/faculty,1,FacultyDirectoryPage
https://www.math.ucdavis.edu/people/faculty/,1,FacultyDirectoryPage
https://npre.illinois.edu/people/faculty,1,FacultyDirectoryPage
https://compsci.colostate.edu/people/,1,FacultyDirectoryPage
https://law.wisc.edu/directory/,1,FacultyDirectoryPage
https://engineering.virginia.edu/departments/biomedical-engineering,1,FacultyDirectoryPage
https://engineering.purdue.edu/NE/people,1,FacultyDirectoryPage
https://mse.ufl.edu/people/?cn-s=&cn-cat=3,1,FacultyDirectoryPage
https://www.cmu.edu/epp/people/faculty,1,FacultyDirectoryPage
https://www.odu.edu/eng/directory,1,FacultyDirectoryPage
https://math.umn.edu/about/directory?keys=&field_role_type_value=faculty,1,FacultyDirectoryPage
https://www.math.upenn.edu/people/standing-faculty,1,FacultyDirectoryPage
https://ceas.uc.edu/academics/departments/engineering-education/people.html,1,FacultyDirectoryPage
https://www.sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php,1,FacultyDirectoryPage
https://www.iiit.ac.in/people/faculty/,1,FacultyDirectoryPage
https://www.ut.edu/directory?cat=217,1,FacultyDirectoryPage
http://www.eng.cam.ac.uk/people/division/126,1,FacultyDirectoryPage
https://www.carthage.edu/biology/faculty/,1,FacultyDirectoryPage
https://umdearborn.edu/cecs/departments/computer-and-information-science/our-faculty-research,1,FacultyDirectoryPage
https://engineering.purdue.edu/CE/People/Faculty,1,FacultyDirectoryPage
https://cci.uncc.edu/directory/sis/faculty,1,FacultyDirectoryPage
https://cee.stanford.edu/people/faculty/grid,1,FacultyDirectoryPage
https://www.smu.edu/Lyle/Academics/Departments/EMIS/People,1,FacultyDirectoryPage
https://pme.uchicago.edu/people/faculty-directory,1,FacultyDirectoryPage
https://www.cs.arizona.edu/about/faculty ,1,FacultyDirectoryPage
https://www.ece.ucf.edu/people/all-faculty/,1,FacultyDirectoryPage
https://www.uhv.edu/arts-and-sciences/about/faculty/,1,FacultyDirectoryPage
http://imes.mit.edu/people/faculty/,1,FacultyDirectoryPage
https://www.ccsu.edu/cs/faculty.html,1,FacultyDirectoryPage
http://www.cege.umn.edu/directory/index.html,1,FacultyDirectoryPage
https://galcit.caltech.edu/people,1,FacultyDirectoryPage
https://www.ece.gatech.edu/faculty-staff-directory?field_group_filter_value=1,1,FacultyDirectoryPage
https://www.cs.manchester.ac.uk/about/people/academic-and-research-staff/,1,FacultyDirectoryPage
https://ischool.illinois.edu/people/faculty,1,FacultyDirectoryPage
https://chemistry.rice.edu/chemical-biology,1,FacultyDirectoryPage
https://www.cheme.washington.edu/facresearch/core-faculty.html,1,FacultyDirectoryPage
https://ece.engineering.arizona.edu/faculty-staff,1,FacultyDirectoryPage
https://biosciences.gatech.edu/people?field_last_name_value=&field_job_category_tid=19,1,FacultyDirectoryPage
https://chemistry.stanford.edu/people/faculty,1,FacultyDirectoryPage
https://www.seattleu.edu/scieng/computer-science/faculty-and-staff/,1,FacultyDirectoryPage
https://www.physics.umn.edu/people/faculty/,1,FacultyDirectoryPage
https://be.arizona.edu/people-list?field_uaqs_person_category_tid=4,1,FacultyDirectoryPage
https://www.eee.manchester.ac.uk/about/people/academic-and-research-staff/,1,FacultyDirectoryPage
https://neuro.wisc.edu/faculty-biographies-2/,1,FacultyDirectoryPage
http://www.ee.hawaii.edu/faculty/,1,FacultyDirectoryPage
,1,FacultyDirectoryPage
https://www.biola.edu/speech-language-pathology-ms/faculty,1,FacultyDirectoryPage
https://www.hcii.cmu.edu/people/faculty,1,FacultyDirectoryPage
https://che.engin.umich.edu/role/faculty/,1,FacultyDirectoryPage
https://bioe.uw.edu/faculty-staff/faculty-directory/,1,FacultyDirectoryPage
http://mcb.illinois.edu/faculty,1,FacultyDirectoryPage
https://cee.mit.edu/people/faculty/,1,FacultyDirectoryPage
https://www.uidaho.edu/engr/departments/me/our-people,1,FacultyDirectoryPage
https://www.aoe.vt.edu/people/faculty.html,1,FacultyDirectoryPage
https://www.pdx.edu/electrical-computer-engineering/faculty,1,FacultyDirectoryPage
https://www.ceas.manchester.ac.uk/about/people/academic-and-research-staff/,1,FacultyDirectoryPage
https://soc.ucla.edu/,1,FacultyDirectoryPage
https://business.tulane.edu/faculty-research/faculty-listings.php?area=finc&area=finc,1,FacultyDirectoryPage
https://www.colorado.edu/mechanical/people/faculty,1,FacultyDirectoryPage
https://www.lamar.edu/arts-sciences/computer-science/people/faculty-members/index.html,1,FacultyDirectoryPage
https://bio.unc.edu/people/faculty/,1,FacultyDirectoryPage
https://drexel.edu/engineering/academics/departments/materials-science-engineering/faculty-staff/?department={28F44580-E712-431A-B616-23FEBD5B0317}&facultyType={E2763832-FDC8-4021-A5F9-0CE9085C3F90}&q&sortBy=relevance&sortOrder=asc&page=1,1,FacultyDirectoryPage
https://engineering.und.edu/academics/electrical-and-computer-science/faculty.html,1,FacultyDirectoryPage
https://www.american.edu/cas/mathstat/faculty/,1,FacultyDirectoryPage
https://www.uj.ac.za/faculties/febe/Pages/professor-staff.aspx,1,FacultyDirectoryPage
https://www.eng.nus.edu.sg/ece/about-us/people/academic-staff/,1,FacultyDirectoryPage
https://www.ml.cmu.edu/people/core-faculty.html,1,FacultyDirectoryPage
https://pratt.duke.edu/faculty,1,FacultyDirectoryPage
https://www.engineering.txstate.edu/Contact/faculty.html,1,FacultyDirectoryPage
http://directory.stat.ucla.edu/faculty/ladder/,1,FacultyDirectoryPage
https://www.wpi.edu/academics/departments/civil-environmental-engineering/faculty-staff,1,FacultyDirectoryPage
https://www.bsu.edu/academics/collegesanddepartments/computer-science/about/faculty-staff,1,FacultyDirectoryPage
https://ils.indiana.edu/faculty-directory/index.html?&type=2&aca_dept=2,1,FacultyDirectoryPage
https://cme.uic.edu/faculty-and-staff/faculty/,1,FacultyDirectoryPage
https://www.eiu.edu/math/personnel.php,1,FacultyDirectoryPage
https://www.davidson.edu/academic-departments/mathematics-and-computer-science/faculty-staff,1,FacultyDirectoryPage
https://www.bath.ac.uk/teams/department-of-electronic-electrical-engineering-academic-staff,1,FacultyDirectoryPage
https://cpsc.yale.edu/people/faculty,1,FacultyDirectoryPage
https://jacobsschool.ucsd.edu/faculty?first_name=&last_name=&department=Bioengineering,1,FacultyDirectoryPage
https://www.memphis.edu/cs/people/index.php,1,FacultyDirectoryPage
https://www.kines.umich.edu/directory,1,FacultyDirectoryPage
https://statistics.rice.edu/people/faculty,1,FacultyDirectoryPage
https://www.eecs.psu.edu/departments/cse-faculty-list.aspx,1,FacultyDirectoryPage
https://www.csun.edu/engineering-computer-science/computer-science/computer-science-faculty,1,FacultyDirectoryPage
https://www.rockhurst.edu/engineering-computing/faculty,1,FacultyDirectoryPage
https://cee.rice.edu/people/faculty,1,FacultyDirectoryPage
https://www.aa.washington.edu/facultyfinder,1,FacultyDirectoryPage
https://cset.mnsu.edu/departments/integrated-engineering/faculty-and-staff/,1,FacultyDirectoryPage
https://phys.uic.edu/people/facultydirectory/,1,FacultyDirectoryPage
https://ise.illinois.edu/directory/faculty.html,1,FacultyDirectoryPage
https://mems.wustl.edu/faculty-research/directory.html,1,FacultyDirectoryPage
https://nursing.umich.edu/faculty-staff/faculty,1,FacultyDirectoryPage
https://engineering.purdue.edu/MSE/people/ptFaculty,1,FacultyDirectoryPage
https://www.ece.cmu.edu/directory/faculty.html,1,FacultyDirectoryPage
https://www.eas.cornell.edu/eas/faculty-directory,1,FacultyDirectoryPage
https://engineering.uottawa.ca/people?cat_1=976,1,FacultyDirectoryPage
https://chemistry.mines.edu/faculty-and-staff/,1,FacultyDirectoryPage
https://ee.nd.edu/people/faculty,1,FacultyDirectoryPage
https://www.uta.edu/academics/schools-colleges/engineering/academics/departments/mechanical-aerospace/faculty-directory,1,FacultyDirectoryPage
http://www.chembio.t.u-tokyo.ac.jp/e/member.html,1,FacultyDirectoryPage
https://www.brown.edu/academics/neuroscience/faculty,1,FacultyDirectoryPage
https://applied.math.yale.edu/people/faculty,1,FacultyDirectoryPage
http://web.csulb.edu/colleges/coe/bme/faculty/index.shtml,1,FacultyDirectoryPage
https://www.kth.se/directory/j/jh,1,FacultyDirectoryPage
https://www.cis.um.edu.mo/acadstaff.html,1,FacultyDirectoryPage
https://che.uic.edu/faculty-and-staff/core-faculty/,1,FacultyDirectoryPage
https://engineering.uci.edu/dept/mse/faculty-staff/faculty,1,FacultyDirectoryPage
http://www.ece.ucsd.edu/people/faculty,1,FacultyDirectoryPage
https://cse.umn.edu/me/people/faculty,1,FacultyDirectoryPage
https://che.umass.edu/,1,FacultyDirectoryPage
https://mae.ufl.edu/people/faculty/primary/,1,FacultyDirectoryPage
https://cs.utsa.edu/people/faculty,1,FacultyDirectoryPage
http://appliedphysics.stanford.edu/people/faculty,1,FacultyDirectoryPage
https://www.biology.columbia.edu/people/faculty-department,1,FacultyDirectoryPage
http://www.cs.sjtu.edu.cn/en/Faculty.aspx,1,FacultyDirectoryPage
https://www.mse.cornell.edu/mse/faculty-directory,1,FacultyDirectoryPage
https://physics.stanford.edu/people/faculty,1,FacultyDirectoryPage
https://isi.jhu.edu/faculty/,1,FacultyDirectoryPage
https://www.sjsu.edu/me/facultystaff/faculty/index.html,1,FacultyDirectoryPage
https://physics.rice.edu/faculty,1,FacultyDirectoryPage
https://bio.calpoly.edu/content/faculty-and-staff,1,FacultyDirectoryPage
https://cbn.rutgers.edu/people/faculty,1,FacultyDirectoryPage
https://samueli.ucla.edu/search-faculty/#cs,1,FacultyDirectoryPage
https://www.cpp.edu/sci/mathematics-statistics/faculty-and-staff/full-time.shtml,1,FacultyDirectoryPage
https://www.bu.edu/eng/departments/me/people/,1,FacultyDirectoryPage
https://engineering.purdue.edu/ECE/People/Faculty,1,FacultyDirectoryPage
http://mechanical.illinois.edu/people/faculty,1,FacultyDirectoryPage
https://www1.villanova.edu/villanova/engineering/faculty/facstaff/facultycivil.html,1,FacultyDirectoryPage
https://www.harrisburgu.edu/about/our-people/faculty-staff/,1,FacultyDirectoryPage
https://www.scu.edu/engineering/academic-programs/department-of-mechanical-engineering/faculty-and-staff/,1,FacultyDirectoryPage
https://www.csulb.edu/college-of-engineering/electrical-engineering,1,FacultyDirectoryPage
https://nuc.berkeley.edu/faculty/,1,FacultyDirectoryPage
https://mse.engin.umich.edu/people?classification=fac,1,FacultyDirectoryPage
https://economics.stanford.edu/people/faculty,1,FacultyDirectoryPage
https://cee.fiu.edu/about/faculty-staff/faculty,1,FacultyDirectoryPage
https://econ.gatech.edu/people/faculty,1,FacultyDirectoryPage
https://abe.illinois.edu/directory/faculty,1,FacultyDirectoryPage
https://www.cee.cornell.edu/cee/faculty-directory,1,FacultyDirectoryPage
http://www.iitkgp.ac.in/department/CS/faculties,1,FacultyDirectoryPage
https://samueli.ucla.edu/search-faculty#be,1,FacultyDirectoryPage
https://ece.duke.edu/faculty,1,FacultyDirectoryPage
https://www.abes.ac.in/academics/departments/under-graduate/computer-science-engineering/faculty/,1,FacultyDirectoryPage
https://uwaterloo.ca/systems-design-engineering/about/people/group/34,1,FacultyDirectoryPage
https://www.charlestonsouthern.edu/directory/,1,FacultyDirectoryPage
https://engineeringdesign.wwu.edu/directory/faculty,1,FacultyDirectoryPage
https://mse.rpi.edu/people,1,FacultyDirectoryPage
http://www.eng.cam.ac.uk/people/division/121?field_user_list_category_tid=216,1,FacultyDirectoryPage
https://uwaterloo.ca/earth-environmental-sciences/about/people/group/25,1,FacultyDirectoryPage
https://cse.wustl.edu/faculty-research/directory.html,1,FacultyDirectoryPage
https://mime.oregonstate.edu/faculty-and-staff/research-faculty,1,FacultyDirectoryPage
https://science.hamptonu.edu/physics/faculty/index.cfm,1,FacultyDirectoryPage
https://science.hamptonu.edu/chem/faculty/index.cfm,1,FacultyDirectoryPage
https://ece.fiu.edu/people/faculty/,1,FacultyDirectoryPage
https://www.engr.uky.edu/research-faculty/departments/mechanical-engineering/people,1,FacultyDirectoryPage
https://www.stevens.edu/schaefer-school-engineering-science/departments/chemical-engineering-materials-science/faculty-staff,1,FacultyDirectoryPage
https://www.sc.edu/study/colleges_schools/engineering_and_computing/departments/integrated_information_technology/our_people/index.php,1,FacultyDirectoryPage
https://stat.illinois.edu/directory/faculty,1,FacultyDirectoryPage
https://engineering.tamu.edu/aerospace/profiles/index.html#Faculty,1,FacultyDirectoryPage
http://www.ben.edu/college-of-science/people/faculty-and-staff-directory.cfm,1,FacultyDirectoryPage
https://engineering.mit.edu/faculty/,1,FacultyDirectoryPage
https://www.american.edu/cas/chemistry/,1,FacultyDirectoryPage
https://math.illinois.edu/directory/faculty,1,FacultyDirectoryPage
https://www.uno.edu/academics/college-of-engineering/departments-and-schools/mechanical-engineering/faculty,1,FacultyDirectoryPage
https://economics.ucsd.edu/faculty-and-research/faculty-profiles/,1,FacultyDirectoryPage
https://sie.engineering.arizona.edu/faculty-staff/faculty,1,FacultyDirectoryPage
https://www.uwstout.edu/directory?search=&f%5B0%5D=department_content_title%3AMathematics%2C%20Statistics%20and%20Computer%20Science%20Department,1,FacultyDirectoryPage
https://www.cmu.edu/math/people/faculty/index.html,1,FacultyDirectoryPage
https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/people/academic,1,FacultyDirectoryPage
https://nres.illinois.edu/directory/faculty,1,FacultyDirectoryPage
https://matse.illinois.edu/people/faculty,1,FacultyDirectoryPage
https://www.seattleu.edu/scieng/math/about-us--find-us/faculty-and-staff/,1,FacultyDirectoryPage
https://idss.mit.edu/people/?category=faculty,1,FacultyDirectoryPage
https://bioengineering.illinois.edu/directory/index.html,1,FacultyDirectoryPage
https://www.temple.edu/academics/degree-programs/civil-engineering-ms-en-cee-msce/our-faculty,1,FacultyDirectoryPage
https://math.nyu.edu/dynamic/people/faculty/,1,FacultyDirectoryPage
http://www.bristol.ac.uk/engineering/people/staff.html,1,FacultyDirectoryPage
https://cse.umn.edu/bme/faculty,1,FacultyDirectoryPage
https://faculty.txstate.edu/search?page=1&perpage=10&dept=Dept%20of%20Eng%20Technology,1,FacultyDirectoryPage
https://engineering.purdue.edu/Engr/People/ptDirectory,1,FacultyDirectoryPage
https://www.cs.uchicago.edu/people/faculty/,1,FacultyDirectoryPage
https://www.wiwi.uni-frankfurt.de/en/faculty/faculty-a-z.html,1,FacultyDirectoryPage
https://bizfaculty.nus.edu.sg/faculty-profiles/?departmentId=5,1,FacultyDirectoryPage
https://cbe.rpi.edu/people,1,FacultyDirectoryPage
https://dms.umontreal.ca/en/departmental-directory/professors,1,FacultyDirectoryPage
https://www.ml.cmu.edu/people/core-faculty.html,1,FacultyDirectoryPage
https://mathematics-computer-science.providence.edu/faculty/,1,FacultyDirectoryPage
https://www.yu.edu/yeshiva-college/ug/mathematics/faculty,1,FacultyDirectoryPage
https://biology.mit.edu/faculty-and-research/faculty/,1,FacultyDirectoryPage
https://engineering.ucmerced.edu/faculty,1,FacultyDirectoryPage
https://www.stonybrook.edu/commcms/business/about/_faculty/,1,FacultyDirectoryPage
https://www.marquette.edu/biology/directory/,1,FacultyDirectoryPage
http://ee.iitd.ac.in/people/faculty.html,1,FacultyDirectoryPage
https://physiology.uoregon.edu/profiles/faculty/,1,FacultyDirectoryPage
https://www.deanza.edu/chemistry/faculty.html,1,FacultyDirectoryPage
https://www.rit.edu/program-directory?program=6219021,1,FacultyDirectoryPage
http://www.ae.gatech.edu/people/faculty,1,FacultyDirectoryPage
https://www.berklee.edu/faculty,1,FacultyDirectoryPage
https://biology.uiowa.edu/people/faculty,1,FacultyDirectoryPage
https://www.baylor.edu/math/index.php?id=53580,1,FacultyDirectoryPage
https://engineering.utsa.edu/electrical-computer/faculty-staff/,1,FacultyDirectoryPage
https://www.colorado.edu/ecee/faculty-staff,1,FacultyDirectoryPage
https://minghsiehece.usc.edu/directory/faculty/,1,FacultyDirectoryPage
https://www.sjsu.edu/math/people/faculty/,1,FacultyDirectoryPage
https://faculty.rpi.edu/departments/Cognitive-Science,1,FacultyDirectoryPage
https://www.clarion.edu/faculty-staff/,1,FacultyDirectoryPage
https://math.unt.edu/,1,FacultyDirectoryPage
https://www.mccormick.northwestern.edu/mechanical/people/faculty/,1,FacultyDirectoryPage
https://physics.gatech.edu/people/faultcy,1,FacultyDirectoryPage
https://ise.usc.edu/directory/faculty/,1,FacultyDirectoryPage
https://physics.northwestern.edu/people/faculty/core-faculty/index.html,1,FacultyDirectoryPage
https://www.aero.psu.edu/department/faculty-list.aspx,1,FacultyDirectoryPage
https://www.econ.berkeley.edu/faculty/list,1,FacultyDirectoryPage
https://philosophy.fas.harvard.edu/faculty-1,1,FacultyDirectoryPage
https://www.linguistics.utoronto.ca/people/directories/all-faculty,1,FacultyDirectoryPage
https://philosophy.berkeley.edu/people,1,FacultyDirectoryPage
https://sis.smu.edu.sg/faculty,1,FacultyDirectoryPage
https://campusdirectory.morainevalley.edu/#/results-employees/MTC/department,1,FacultyDirectoryPage
https://www.lti.cs.cmu.edu/directory/all/154/1,1,FacultyDirectoryPage
https://stat.wisc.edu/people-main-faculty/,1,FacultyDirectoryPage
https://www.math.ucla.edu/people/ladder,1,FacultyDirectoryPage
https://science.psu.edu/people?department=17&person_type=47&unit=All,1,FacultyDirectoryPage
https://history.cornell.edu/faculty,1,FacultyDirectoryPage
https://math.indiana.edu/about/faculty/bainbridge-matt.html,1,FacultyDirectoryPage
https://mseg.udel.edu/people/faculty/,1,FacultyDirectoryPage
https://ece.northeastern.edu/fac/faculty-directory/?display=all,1,FacultyDirectoryPage
https://www.cs.unm.edu/directory/index.html,1,FacultyDirectoryPage
https://www.umassd.edu/directory/?department=Computer+%26+Information+Science,1,FacultyDirectoryPage
https://www.montclair.edu/computer-science/staff-directory/,1,FacultyDirectoryPage
http://www.mathematics.pitt.edu/people/faculty,1,FacultyDirectoryPage
https://music.stanford.edu/people/faculty,1,FacultyDirectoryPage
https://samueli.ucla.edu/search-faculty/#mae,1,FacultyDirectoryPage
https://www.me.iitb.ac.in/?q=full-time-faculty,1,FacultyDirectoryPage
https://engineering.indiana.edu/faculty-directory,1,FacultyDirectoryPage
https://www.phys.vt.edu/About/people/Faculty.html,1,FacultyDirectoryPage
https://www.durham.ac.uk/departments/academic/engineering/about-us/staff/,1,FacultyDirectoryPage
https://statistics.berkeley.edu/people/faculty,1,FacultyDirectoryPage
https://www.usi.edu/science/engineering/faculty/,1,FacultyDirectoryPage
https://bme.osu.edu/directory/department-faculty,1,FacultyDirectoryPage
https://telfer.uottawa.ca/en/directory/professors/,1,FacultyDirectoryPage
https://umdphysics.umd.edu/people/faculty.html,1,FacultyDirectoryPage
https://math.ucsd.edu/people/faculty/,1,FacultyDirectoryPage
https://eas.caltech.edu/people,1,FacultyDirectoryPage
https://www.bu.edu/physics/people/faculty-lecturers/,1,FacultyDirectoryPage
https://www.usfca.edu/arts-sciences/undergraduate-programs/engineering/faculty,1,FacultyDirectoryPage
https://www.seas.gwu.edu/cs-directory,1,FacultyDirectoryPage
https://mse.seas.upenn.edu/faculty/,1,FacultyDirectoryPage
https://physics.osu.edu/people,1,FacultyDirectoryPage
https://fabe.osu.edu/our-people/faculty,1,FacultyDirectoryPage
https://www.fairmontstate.edu/collegeofscitech/academics/math-program,1,FacultyDirectoryPage
https://www.uh.edu/nsm/earth-atmospheric/people/faculty/,1,FacultyDirectoryPage
https://uwaterloo.ca/management-sciences/about/people/group/26,1,FacultyDirectoryPage
https://www.ntu.edu.sg/research/research-capabilities/faculty-directory,1,FacultyDirectoryPage
https://www.i.u-tokyo.ac.jp/news/search_e/search-a_e.shtml,1,FacultyDirectoryPage
https://ame.usc.edu/directory/faculty/,1,FacultyDirectoryPage
https://bme.wustl.edu/faculty-research/directory.html,1,FacultyDirectoryPage
https://journalism.missouri.edu/position/faculty/,1,FacultyDirectoryPage
https://www.cs.ox.ac.uk/people/faculty.html,1,FacultyDirectoryPage
https://www.bits-pilani.ac.in/pilani/computerscience/Faculty,1,FacultyDirectoryPage
https://www.me.washington.edu/facultyfinder,1,FacultyDirectoryPage
https://cs.uic.edu/faculty-staff/faculty/,1,FacultyDirectoryPage
https://economics.ucla.edu/faculty/ladder,1,FacultyDirectoryPage
https://www.odu.edu/compsci/directory,1,FacultyDirectoryPage
http://me.eng.ua.edu/people/,1,FacultyDirectoryPage
https://www.newhaven.edu/arts-sciences/undergraduate-programs/english/faculty.php,1,FacultyDirectoryPage
https://tmp.ucsb.edu/technology-management-people,1,FacultyDirectoryPage
https://www.luc.edu/math/ftfaculty/fulltimefaculty.shtml,1,FacultyDirectoryPage
https://electrical.mines.edu/faculty-and-staff/,1,FacultyDirectoryPage
https://www.mae.cornell.edu/mae/faculty-directory,1,FacultyDirectoryPage
https://cs.ucdavis.edu/directory,1,FacultyDirectoryPage
,1,FacultyDirectoryPage
https://statistics.byu.edu/directory,1,FacultyDirectoryPage
https://isr.scs.cmu.edu/people/faculty-index.html,1,FacultyDirectoryPage
https://cns.utexas.edu/directory/items/1-directory,1,FacultyDirectoryPage
https://www.usi.edu/science/mathematics/faculty,1,FacultyDirectoryPage
https://www.mie.utoronto.ca/faculty-staff/core-faculty/,1,FacultyDirectoryPage
https://sociology.as.virginia.edu/current-faculty,1,FacultyDirectoryPage
https://www.colorado.edu/chemistry/people,1,FacultyDirectoryPage
https://www.otago.ac.nz/computer-science/people/index.html,1,FacultyDirectoryPage
https://directory.seas.upenn.edu/electrical-and-systems-engineering/,1,FacultyDirectoryPage
http://www.msrit.edu/department/faculty.html?dept=cse.html,1,FacultyDirectoryPage
https://et.iupui.edu/departments/ent/people/,1,FacultyDirectoryPage
https://engineering.tufts.edu/bme/people/faculty,1,FacultyDirectoryPage
https://www.sjsu.edu/cs/faculty/faculty.php,1,FacultyDirectoryPage
https://www.cse.msu.edu/People/,1,FacultyDirectoryPage
https://compsci.appstate.edu/faculty-staff,1,FacultyDirectoryPage
https://mane.rpi.edu/people/faculty,1,FacultyDirectoryPage
https://ners.engin.umich.edu/role/faculty/,1,FacultyDirectoryPage
https://cs.uwaterloo.ca/about/people/group/49,1,FacultyDirectoryPage
http://www.mse.gatech.edu/people,1,FacultyDirectoryPage
https://carleton.ca/scs/our-people/school-of-computer-science-faculty/faculty/,1,FacultyDirectoryPage
https://cee.princeton.edu/faculty,1,FacultyDirectoryPage
https://www.seattleu.edu/scieng/ece/faculty-and-staff/,1,FacultyDirectoryPage
https://lsa.umich.edu/math/people,1,FacultyDirectoryPage
https://www.brandeis.edu/mathematics/people/index.html,1,FacultyDirectoryPage
https://me.msu.edu/faculty,1,FacultyDirectoryPage
https://www.usfca.edu/arts-sciences/undergraduate-programs/physics/faculty,1,FacultyDirectoryPage
https://www.bgsu.edu/arts-and-sciences/africana-studies/faculty-staff.html,1,FacultyDirectoryPage
https://hsoc.gatech.edu/people,1,FacultyDirectoryPage
https://udayton.edu/engineering/departments/electrical_and_computer/undergrad_computer/faculty-staff.php,1,FacultyDirectoryPage
https://engineering.mercer.edu/meet-the-faculty/,1,FacultyDirectoryPage
https://www.stevens.edu/schaefer-school-engineering-science/departments/biomedical-engineering/faculty,1,FacultyDirectoryPage
https://istd.sutd.edu.sg/people/faculty/,1,FacultyDirectoryPage
https://uwaterloo.ca/nanotechnology-engineering/about/people,1,FacultyDirectoryPage
https://engineering.nyu.edu/academics/departments/civil-and-urban-engineering/people,1,FacultyDirectoryPage
https://nyuad.nyu.edu/en/academics/faculty.html,1,FacultyDirectoryPage
http://bcmg.com.uic.edu/faculty/index.html,1,FacultyDirectoryPage
http://engr.hanyang.ac.kr/eng/professor/professor.php,1,FacultyDirectoryPage
https://eas.gatech.edu/people?title=&field_group_tid=103,1,FacultyDirectoryPage
https://research-repository.uwa.edu.au/en/organisations/computer-science-and-software-engineering/persons/,1,FacultyDirectoryPage
https://bcs.mit.edu/faculty,1,FacultyDirectoryPage
https://www.cse.cuhk.edu.hk/people/faculty/,1,FacultyDirectoryPage
https://www.biology.pitt.edu/people/all-faculty,1,FacultyDirectoryPage
http://www.phy.cuhk.edu.hk/new/people/teaching.html,1,FacultyDirectoryPage
http://che.eng.ua.edu/people/,1,FacultyDirectoryPage
https://eng-cs.syr.edu/our-departments/civil-and-environmental-engineering/people/,1,FacultyDirectoryPage
https://www.smu.edu/Lyle/Academics/Departments/CS/People,1,FacultyDirectoryPage
https://www.physics.harvard.edu/people/faculty,1,FacultyDirectoryPage
https://www.math.ucsc.edu/people/faculty.php,1,FacultyDirectoryPage
https://astro.berkeley.edu/people/,1,FacultyDirectoryPage
https://www.smith.edu/academics/computer-science,1,FacultyDirectoryPage
https://cee.utk.edu/faculty/,1,FacultyDirectoryPage
https://www.imperial.ac.uk/computing/people/,1,FacultyDirectoryPage
https://uwaterloo.ca/math-business-accounting-programs/about/people,1,FacultyDirectoryPage
https://www.csie.ntu.edu.tw/members/teacher.php?mclass1=110&lang=en,1,FacultyDirectoryPage
https://www.juit.ac.in/computer-science-engineering-information-technology-faculty,1,FacultyDirectoryPage
https://www.mtholyoke.edu/acad/computerscience/people,1,FacultyDirectoryPage
https://phas.ubc.ca/researchers#faculty,1,FacultyDirectoryPage
https://eng.ua.edu/departments/aerospace-engineering-and-mechanics/,1,FacultyDirectoryPage
https://www.tudelft.nl/en/ae/organisation/our-full-professors,1,FacultyDirectoryPage
https://astronomy.fas.harvard.edu/people/filter_by/faculty,1,FacultyDirectoryPage
https://www1.cs.ucr.edu/people/faculty,1,FacultyDirectoryPage
https://www.grinnell.edu/profiles/computer-science/faculty,1,FacultyDirectoryPage
https://ese.wustl.edu/faculty-research/directory.html,1,FacultyDirectoryPage
https://sc.edu/study/colleges_schools/hrsm/faculty-staff/,1,FacultyDirectoryPage
https://uca.edu/cse/facultystaff/,1,FacultyDirectoryPage
https://analytics.georgetown.edu/faculty/,1,FacultyDirectoryPage
